ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1960,1
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1961,2
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1962,3
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1963,4
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1964,5
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1965,6
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1966,7
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1967,8
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1968,9
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1969,10
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1970,11
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1971,12
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1972,13
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1973,14
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1974,15
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1975,16
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1976,17
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1977,18
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1978,19
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1979,20
ALB,\N,\N,\N,\N,\N,\N,\N,6.05202163275818,\N,\N,\N,\N,1980,21
ALB,\N,\N,\N,\N,\N,\N,\N,5.84831705344366,\N,\N,\N,\N,1981,22
ALB,\N,\N,\N,\N,\N,\N,\N,5.65159574468085,\N,\N,\N,\N,1982,23
ALB,\N,\N,\N,\N,\N,\N,\N,5.44128198995456,\N,\N,\N,\N,1983,24
ALB,\N,\N,\N,\N,\N,\N,\N,6.11750454270139,\N,\N,\N,\N,1984,25
ALB,\N,\N,\N,\N,\N,\N,\N,5.65142619937141,\N,\N,\N,\N,1985,26
ALB,\N,\N,\N,\N,\N,\N,\N,5.62618650405569,\N,\N,\N,\N,1986,27
ALB,\N,\N,\N,\N,\N,\N,\N,5.86222892264873,\N,\N,\N,\N,1987,28
ALB,\N,\N,\N,\N,\N,\N,\N,5.61731662843362,\N,\N,\N,\N,1988,29
ALB,\N,\N,\N,\N,\N,\N,\N,5.16761272357288,\N,\N,\N,\N,1989,30
ALB,28.7883207223711,\N,100,\N,\N,\N,\N,5.8883007196812,\N,\N,\N,\N,1990,31
ALB,28.7171523936474,\N,100,\N,\N,\N,\N,5.79127042184833,\N,\N,\N,\N,1991,32
ALB,28.6459862924841,\N,100,\N,\N,\N,\N,4.6708878237371,\N,\N,\N,\N,1992,33
ALB,28.5748179637603,\N,100,\N,\N,\N,\N,3.19945106674965,\N,\N,\N,\N,1993,34
ALB,28.5036496350365,\N,100,\N,\N,\N,\N,2.54781906037648,\N,\N,\N,\N,1994,35
ALB,28.4324813063127,\N,100,\N,\N,\N,\N,2.05358735905793,\N,\N,\N,304000,1995,36
ALB,28.361312977589,\N,100,\N,\N,2.44233126625145,2.85921784746074,1.37902962734156,\N,\N,\N,287000,1996,37
ALB,28.2901468764257,\N,100,\N,\N,2.91515590090316,0.812082229961594,1.28308078036268,\N,\N,\N,119000,1997,38
ALB,28.2189785477019,\N,100,\N,\N,3.63059226219479,1.16927644792172,1.23824256064749,\N,\N,\N,184000,1998,39
ALB,28.1478102189781,\N,100,2.44377994537354,4.01275014877319,3.60698996467483,1.97816198362317,1.24921009885957,\N,\N,\N,371000,1999,40
ALB,28.0766418902543,6.76132337,100,4.60219,4.6321,8.92566443438944,1.85136878891281,1.24636024189216,\N,\N,\N,317000,2000,41
ALB,28.1722621500057,6.51584893,100,6.6844,5.54348,9.89379726386157,1.44835970613169,1.30929137475594,\N,\N,\N,354000,2001,42
ALB,28.2678824097571,6.43433172,100,\N,\N,9.0463146665408,2.00964296137502,1.32003449433204,\N,\N,\N,470000,2002,43
ALB,28.3635026695084,6.35372947,100,8.79053,7.76846,8.57046904802382,0.939453931081243,1.33684292419802,23.9,\N,\N,557000,2003,44
ALB,28.4591251568203,6.55977303,100,10.04136,8.02623,7.71445408523546,2.62771190807075,1.38115794211088,22,\N,\N,645000,2004,45
ALB,28.5547454165716,6.3428304,100,\N,\N,8.96922060916956,8.66272951299641,1.35000497056322,26.2,\N,\N,748000,2005,46
ALB,28.5102187107949,5.93267196,100,\N,\N,12.2287824133292,13.6870930880734,1.56776908873068,32.6,\N,\N,937000,2006,47
ALB,28.4656942325787,6.12899955,100,\N,\N,14.6550548834168,7.45300316147739,1.8207653435572,40.3,27.5919990539551,24.943000793457,1062000,2007,48
ALB,28.421167526802,5.56658865,100,11.53157,10.63223,16.0211670169804,21.8142720048,1.98486885667761,51.9,26.8782005310059,27.2952995300293,1247000,2008,49
ALB,28.3766430485858,5.09043094,100,13.19732,12.66232,11.7978027576812,11.6024144572502,1.51721713955964,76.8,26.1571006774902,27.9587993621826,1711000,2009,50
ALB,28.3321163428091,5.00999686,100,13.10753,11.53907,13.8184888909126,17.9732269041857,1.55859189302343,140.8,29.6152992248535,31.8365001678467,2191000,2010,51
ALB,28.2970812720974,5.60327041,100,12.02898,9.78291,17.5823065012914,21.1919470575015,1.52826631112524,165.2,24.7621994018555,19.4664001464844,2469000,2011,52
ALB,28.2620439738253,5.84830141,100,9.00773,6.38463,19.9347497434706,26.5907812657436,1.48708257655211,214.1,32.2784996032715,23.3484992980957,3156000,2012,53
ALB,28.2270066755531,6.34386087,100,6.10668,2.83276,17.198307289376,31.0030518237451,1.40898210141128,359.5,33.6450996398926,27.0660991668701,2857000,2013,54
ALB,28.1919716048415,6.91679461,100,\N,\N,8.15016131257712,1.56752336260238,1.3465159912894,360.7,42.5499992370605,32.5499992370605,3341000,2014,55
ALB,28.1569343065693,6.81974032,100,\N,\N,9.61593113010088,8.80663849491778,1.16230386432234,269,39.25,40.8499984741211,3784000,2015,56
ALB,28.1218970082972,6.69789475,100,\N,\N,7.28842835508038,11.1789815992628,1.10150759652938,191.4,\N,\N,4070000,2016,57
ALB,\N,\N,100,\N,\N,4.98833251645976,0.834610895472859,1.10755057254768,\N,34.1500015258789,27.7099990844727,4643000,2017,58
ALB,\N,\N,\N,\N,\N,4.48760651520371,1.66317829877038,1.17890055828841,\N,\N,\N,\N,2018,59
ALB,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2019,60
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1960,61
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1961,62
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1962,63
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1963,64
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1964,65
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1965,66
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1966,67
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1967,68
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1968,69
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,1969,70
CYP,\N,\N,\N,\N,\N,7.12506391658005,\N,\N,\N,\N,\N,\N,1970,71
CYP,\N,\N,\N,20.1157608032227,20.4264698028564,8.01373788756354,\N,\N,\N,\N,\N,\N,1971,72
CYP,\N,\N,\N,21.4649696350098,21.7848205566406,6.97057360143117,0.285822302011012,\N,\N,\N,\N,\N,1972,73
CYP,\N,\N,\N,21.5007991790771,21.9598808288574,5.59290710025128,\N,\N,\N,\N,\N,\N,1973,74
CYP,\N,\N,\N,21.8274402618408,22.9116497039795,12.8684068057818,0.033318915374555,\N,\N,\N,\N,\N,1974,75
CYP,\N,\N,\N,28.566089630127,29.0091495513916,15.9853554230365,0.423863805398136,\N,\N,\N,\N,\N,1975,76
CYP,\N,\N,\N,30.7924404144287,31.2241306304932,15.1594540742142,3.85298816196124,\N,\N,\N,\N,\N,1976,77
CYP,\N,\N,\N,31.9545707702637,31.8865299224854,13.942763063628,1.84630364879909,\N,\N,\N,\N,\N,1977,78
CYP,\N,\N,\N,31.3048801422119,30.9810009002686,11.100980184522,2.42502574340272,\N,\N,\N,\N,\N,1978,79
CYP,\N,\N,\N,30.8282108306885,30.0044708251953,12.550605327605,5.055707300275,\N,\N,\N,\N,\N,1979,80
CYP,\N,\N,\N,31.7270793914795,30.7825794219971,18.6171708295783,5.23306486446751,\N,\N,\N,\N,\N,1980,81
CYP,\N,\N,\N,29.0776405334473,28.4821605682373,21.6764115222894,5.67905320660313,\N,\N,\N,\N,\N,1981,82
CYP,\N,\N,\N,32.5370788574219,31.5645599365234,20.4456086561986,6.95707161143047,\N,\N,\N,\N,\N,1982,83
CYP,\N,\N,\N,31.8616199493408,31.9448394775391,18.8536924690239,8.37888713152986,\N,\N,\N,\N,\N,1983,84
CYP,\N,\N,\N,31.3655700683594,31.9011707305908,18.3559449172643,6.30358274329177,\N,\N,\N,\N,\N,1984,85
CYP,\N,\N,\N,30.6329193115234,31.0480308532715,18.1563557054125,8.10719760820746,1.2702916956171,\N,\N,\N,\N,1985,86
CYP,\N,\N,\N,25.9131908416748,26.4970302581787,12.7478492261348,5.87566875208787,1.57715789858516,\N,\N,\N,\N,1986,87
CYP,\N,\N,\N,21.7967300415039,22.5131702423096,12.4702429895261,5.1958700862288,5.39147769754872,\N,\N,\N,\N,1987,88
CYP,\N,\N,\N,20.1259307861328,21.239839553833,9.18134571023013,1.21819112239234,5.70025602914459,\N,\N,\N,\N,1988,89
CYP,\N,\N,\N,20.0654201507568,21.0475692749023,9.73286785813428,1.79330773769659,5.36935509753425,\N,\N,\N,\N,1989,90
CYP,17.4361472522026,\N,100,21.1410007476807,21.2195892333984,10.691511143139,1.91074745614815,7.3740356129737,\N,\N,\N,\N,1990,91
CYP,17.5497839461157,\N,100,20.8459205627441,20.8492908477783,10.4368279682783,1.72354989525075,7.26477612246644,\N,\N,\N,\N,1991,92
CYP,17.6634206400289,\N,100,22.4878196716309,22.8007907867432,8.6648379018779,2.20377306335947,9.12928604418491,\N,4.15999984741211,5.42000007629395,\N,1992,93
CYP,17.777055682558,\N,100,2.4071900844574,2.33119010925293,10.2844762661821,2.37154865097361,4.07495260499477,\N,\N,\N,\N,1993,94
CYP,17.8906923764712,\N,100,2.95461010932922,3.22094011306763,8.51259294005208,2.60695245081617,4.02398919595774,\N,\N,\N,\N,1994,95
CYP,18.0043290703844,\N,100,3.71044993400574,3.86853003501892,7.81941937354903,1.62642436732119,3.04103421492608,\N,\N,\N,2100000,1995,96
CYP,18.1179657642975,\N,100,3.63994002342224,4.14282989501953,8.55808401873581,2.58955770938093,4.52471482889734,\N,\N,\N,1950000,1996,97
CYP,18.2316024582107,\N,100,3.80079007148743,3.62397003173828,8.3924970011227,1.92659940533734,5.573910769889,\N,\N,\N,2088000,1997,98
CYP,18.3452375007398,\N,100,\N,\N,6.65397445605036,2.6050580980555,4.67631794591642,\N,\N,\N,2223000,1998,99
CYP,18.458874194653,\N,100,\N,\N,8.75064045957568,3.02095041360466,2.73385096955161,\N,\N,\N,2434000,1999,100
CYP,18.5725108885662,5.31196586,100,2.24498,1.59503,12.8125259701256,5.91908812302912,2.82209015133954,\N,6.65229988098145,13.2941999435425,2686000,2000,101
CYP,18.5995671656225,5.34238735,100,2.23775,1.84182,12.0628238004288,5.09051764877363,3.15322215947894,\N,\N,\N,2697000,2001,102
CYP,18.6266234426788,5.61591572,100,1.28335,0.92856,10.9420974317689,3.89259564482285,2.1301607353618,\N,7.95590019226074,7.55399990081787,2418000,2002,103
CYP,18.6525980631511,5.53012386,100,0.87807,0.72283,9.93770431974756,3.59157477323363,1.98516312435716,154.3,8.98840045928955,8.81009960174561,2303000,2003,104
CYP,18.6796543402074,5.28464825,100,0.63489,0.89743,12.018535410275,0.969680763989031,1.9557691617927,217.7,7.86759996414185,9.46710014343262,2349000,2004,105
CYP,18.7067106172636,5.28617016,100,\N,\N,16.1493707728876,0.038646965871603,2.03746960577729,275.3,13.1833000183105,14.6844997406006,2470000,2005,106
CYP,18.7067106172636,5.3085,100,\N,\N,18.0808827827403,0.0575103308979,1.89999762500297,316.3,8.92640018463135,11.1204996109009,2401000,2006,107
CYP,18.7067106172636,5.19121611,100,\N,\N,16.8158664868269,0.007631590458034,1.68459956211832,373.5,10.9640998840332,9.38500022888184,2416000,2007,108
CYP,18.7067106172636,6.01929897,100,\N,\N,19.6824998100777,0.004843163196471,1.62999656690523,463.4,8.67510032653809,9.37559986114502,2404000,2008,109
CYP,18.7056273092956,6.46461028,100,\N,\N,17.5710488289436,0.000397481076038,1.81701049560528,575.6,13.6211996078491,14.0008001327515,2141000,2009,110
CYP,18.7056273092956,6.27779476,100,\N,\N,20.1578835306411,0.002404145644269,1.86844092905349,633.6,15.930700302124,17.2168998718262,2173000,2010,111
CYP,18.7023806881595,6.59137905,100,\N,\N,25.0958378586503,0.013896236278344,1.74902659397217,677.6,\N,\N,2392000,2011,112
CYP,18.6991340670235,6.68578788,100,1.29749,1.32428,30.1777778254926,9.98726434427197E-06,1.65523200313601,758.8,28.7754993438721,26.6641006469727,2465000,2012,113
CYP,18.6969691024714,6.9036741,100,2.01944,1.55781,28.9476420813254,2.41479206266533E-05,1.59813773487584,934.7,41.1072006225586,36.7610015869141,2405000,2013,114
CYP,18.6937224813354,6.78616827,100,2.67076,1.84463,20.893888395542,0,1.5314613982744,867.9,37.4205017089844,34.597599029541,2441000,2014,115
CYP,18.6904758601993,6.8085447,100,1.53204,1.26015,17.4323671044351,11.8314989720748,1.66606371456811,891.8,34.7187995910645,31.1042003631592,2659000,2015,116
CYP,18.6872292390633,6.87966475,100,\N,\N,14.9931627661556,19.7021694453744,1.44433298597808,972.9,25.7833003997803,31.8066997528076,3187000,2016,117
CYP,\N,\N,100,\N,\N,17.4301018976631,31.529971081849,1.62751716003059,\N,27.0006999969482,22.9083995819092,3652000,2017,118
CYP,\N,\N,\N,\N,\N,20.2428816129844,41.553942234658,1.57216193491902,\N,24.9909992218018,16.1973991394043,\N,2018,119
CYP,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,2019,120
GRC,\N,\N,\N,\N,\N,\N,\N,4.85730295953435,\N,\N,\N,\N,1960,121
GRC,\N,\N,\N,\N,\N,\N,\N,4.24357000022985,\N,\N,\N,\N,1961,122
GRC,\N,\N,\N,\N,\N,7.29574286245445,0.235931211274031,4.04842971228294,\N,\N,\N,\N,1962,123
GRC,\N,\N,\N,\N,\N,8.74407299062954,0.217774948382581,3.82448463962285,\N,\N,\N,\N,1963,124
GRC,\N,\N,\N,\N,\N,6.95802735332393,0.167038600242176,3.57356211032106,\N,\N,\N,\N,1964,125
GRC,\N,\N,\N,\N,\N,8.42104424568545,0.043390286101675,3.49846492059281,\N,\N,\N,\N,1965,126
GRC,\N,\N,\N,\N,\N,7.38021542140451,0.853281436313466,3.58468738765907,\N,\N,\N,\N,1966,127
GRC,\N,\N,\N,\N,\N,7.93590791327721,0.964928074754644,4.34570766758805,\N,\N,\N,\N,1967,128
GRC,\N,\N,\N,\N,\N,7.21382459679438,1.29679140818098,4.69018026641258,\N,\N,\N,\N,1968,129
GRC,\N,\N,\N,\N,\N,7.44001593743027,0.995708195283852,4.78878606005897,\N,\N,\N,\N,1969,130
GRC,\N,\N,\N,\N,\N,6.87593859129212,0.997388102033511,4.19730219448359,\N,\N,\N,\N,1970,131
GRC,\N,\N,\N,8.07192039489746,8.15042018890381,7.31311549849624,0.91690298533417,4.11919917305914,\N,\N,\N,\N,1971,132
GRC,\N,\N,\N,7.78562021255493,7.526939868927,9.85477683612459,1.25176583177771,3.95652514491618,\N,\N,\N,\N,1972,133
GRC,\N,\N,\N,6.84598016738892,6.22597980499268,12.29373753462,13.992670721381,3.5177090640908,\N,\N,\N,\N,1973,134
GRC,\N,\N,\N,5.38895988464355,4.4822998046875,22.2196783787962,8.99636551061795,4.82446883464592,\N,\N,\N,\N,1974,135
GRC,\N,\N,\N,5.21550989151001,3.91970992088318,22.1379047741837,11.0389567979861,5.84732162220776,\N,\N,\N,\N,1975,136
GRC,\N,\N,\N,5.25138998031616,3.46111989021301,20.3894170388105,5.84506725133617,5.82922738415295,\N,\N,\N,\N,1976,137
GRC,\N,\N,\N,5.88713979721069,3.93084001541138,15.1934700441747,4.83685088100937,5.91853565442111,\N,\N,\N,\N,1977,138
GRC,\N,\N,\N,6.55478000640869,4.67492008209229,18.6707838168087,9.49980037438904,5.57544451249418,\N,\N,\N,\N,1978,139
GRC,\N,\N,\N,7.30204010009766,5.89017009735107,21.2190890481119,11.8388522280108,5.181248328693,\N,\N,\N,\N,1979,140
GRC,\N,\N,\N,8.61359977722168,7.91127014160156,23.393248787686,15.5502549514534,4.6608059951787,\N,\N,\N,\N,1980,141
GRC,\N,\N,\N,7.33780002593994,6.19545984268188,22.0197312159447,9.50595303250911,5.7357013089349,\N,10.8900003433228,18.1900005340576,\N,1981,142
GRC,\N,\N,\N,6.94519996643066,6.18173980712891,28.6755616911681,10.760141030846,5.62659345822855,\N,14.5699996948242,25.9899997711182,\N,1982,143
GRC,\N,\N,\N,6.14832019805908,5.29948997497559,27.4332301239913,6.92430807542213,5.17247666277713,\N,17.1173992156982,30.0629005432129,\N,1983,144
GRC,\N,\N,\N,6.18631982803345,5.3996901512146,27.3274507574841,10.1179256926154,4.83544433693963,\N,17.4151992797852,31.8470993041992,\N,1984,145
GRC,\N,\N,\N,6.26783990859985,5.55979013442993,29.5271440721108,12.0448757496871,4.69256693840525,\N,17.7381992340088,31.9783992767334,\N,1985,146
GRC,\N,\N,\N,7.15524005889893,6.47880983352661,17.430308151462,6.56149095395421,4.12801512211307,\N,15.9863004684448,34.2081985473633,\N,1986,147
GRC,\N,\N,\N,9.18933010101318,8.89171028137207,13.8351383533569,6.72279580016105,4.25552044841929,\N,17.5443000793457,33.8031997680664,\N,1987,148
GRC,\N,\N,\N,8.46121978759766,8.08386993408203,5.1032735300701,5.18583435383027,4.19823223061689,\N,17.0382995605469,35.9976997375488,\N,1988,149
GRC,\N,\N,\N,8.91228008270264,8.69954967498779,6.43212676308554,5.44062972863069,3.7658694645888,\N,17.0093994140625,34.0005989074707,\N,1989,150
GRC,25.5934833204034,\N,100,8.97041988372803,9.24559020996094,7.73339341471913,7.29539071737335,3.79826032707078,\N,15.09850025177,32.5908012390137,\N,1990,151
GRC,25.8277730889983,\N,100,9.27888965606689,9.46706008911133,9.67091820832505,8.92817302771019,3.484865109943,\N,\N,\N,\N,1991,152
GRC,26.0620628575931,\N,100,11.2009401321411,10.9084196090698,9.8145748321211,5.27121816451762,3.62980089042347,\N,17.2395992279053,34.168701171875,\N,1992,153
GRC,26.2963545202192,\N,100,12.7080001831055,12.6815099716187,10.6698933441478,7.8293724462084,3.60012469561704,\N,18.767599105835,36.0373992919922,\N,1993,154
GRC,26.530644288814,\N,100,12.9836196899414,13.0469799041748,9.84792468427965,10.3414353670645,3.58197232877289,\N,19.7751998901367,36.9338989257813,\N,1994,155
GRC,26.7649340574088,\N,100,12.2739200592041,10.3731002807617,7.2903676281609,6.51501287948026,3.17319019644845,\N,19.4235000610352,37.701301574707,10130000,1995,156
GRC,26.9992238260037,\N,100,11.916449546814,11.1588497161865,8.78977001455394,8.41898137432707,3.31191328182087,\N,21.488899230957,41.2929000854492,9233000,1996,157
GRC,27.2335135945985,\N,100,10.6198196411133,10.0891799926758,7.84611111052008,8.29914317695443,3.36586889039913,\N,22.1683006286621,40.5755004882813,10070000,1997,158
GRC,27.4678052572246,\N,100,3.26658010482788,2.65392994880676,7.36168738873863,6.77656991481242,3.53386881535161,\N,21.144100189209,39.4390983581543,10916000,1998,159
GRC,27.7020950258195,\N,100,2.37599992752075,1.89206004142761,5.55906723922712,9.10430247664292,3.36046994465272,\N,22.7838001251221,41.1576995849609,12164000,1999,160
GRC,27.9363847944143,7.24332552,100,1.03518,0.71812,13.4529273986506,14.6983331589142,3.46535532008881,\N,21.8575000762939,38.032398223877,13096000,2000,161
GRC,28.1706745630092,7.98783985,100,2.46557,2.16704,15.229138907572,11.1355047307153,3.25141285622817,\N,\N,\N,14057000,2001,162
GRC,28.404964331604,8.23378017,100,2.10429,2.63572,13.914493051997,8.44911870262567,3.07737457530621,\N,18.7264003753662,34.4525985717773,14180000,2002,163
GRC,28.63925599423,8.19821017,100,2.20105,2.93987,13.7690418594442,6.87849696539421,2.49389475249858,6680.5,17.8442001342773,34.859001159668,13969000,2003,164
GRC,28.8735457628249,7.93223791,100,2.02925,4.06869,12.7084834696182,6.8831944968803,2.60567252971209,7780.4,18.654899597168,35.0097999572754,13313000,2004,165
GRC,29.1078355314197,8.99658302,100,3.15617,4.98667,17.9214416359111,9.41329124395495,2.83659627711189,9248.9,18.8946990966797,34.193000793457,14765000,2005,166
GRC,29.3421253000146,8.96532608,100,3.22852,5.34046,19.17804458115,13.0345385967554,2.78341887026498,10684,17.581600189209,34.2458992004395,16039000,2006,167
GRC,29.5764150686094,9.06037384,100,3.48025,5.13022,15.2385834493501,12.1672056599186,2.67930592141264,11041,15.5104999542236,31.7015991210938,16165000,2007,168
GRC,29.8107067312355,9.38345982,100,\N,\N,21.628842143805,21.6409131371576,2.98305234467131,11774.1,16.8801002502441,28.3472003936768,15939000,2008,169
GRC,30.0449964998303,9.46849875,100,\N,\N,17.2047269380375,20.3237203854012,3.22484113782964,12118,19.5100002288818,33.282398223877,14915000,2009,170
GRC,30.2792862684251,9.56003701,100,1.92598,3.95511,24.5442635123468,26.0810292808281,2.727009925486,11954.3,26.8462009429932,40.309700012207,15007000,2010,171
GRC,30.51357603702,9.0980985,100,1.85981,3.73224,30.9275744703675,30.8728916395954,2.47694916546224,11967.4,38.8440017700195,51.5602989196777,16427000,2011,172
GRC,30.7478658056148,8.88281165,100,1.50772,3.06071,37.6134031958194,39.0076055194896,2.40769137499271,11980.5,48.4719009399414,63.0539016723633,15518000,2012,173
GRC,30.9821574682409,8.41445401,100,1.34259,2.83424,37.3046832955741,39.895648249608,2.35768125078197,11923.4,53.7713012695313,63.839298248291,17920000,2013,174
GRC,31.2164472368358,7.94998091,100,2.46224,3.47208,34.3731845123605,38.5017360240407,2.33358454907882,11752.7,47.3869018554688,58.1102981567383,22033000,2014,175
GRC,31.4507370054306,8.19431265,100,1.80709,2.57149,26.6937704543582,29.8503759745733,2.45094228552938,11195.8,45.2304992675781,54.9957008361816,23599000,2015,176
GRC,31.6850267740254,8.45429347,100,1.33805,1.70572,22.6858477717104,27.5197754805325,2.54306318620134,10725.4,44.3218994140625,50.7183990478516,24799000,2016,177
GRC,\N,\N,100,1.30273,1.19247,25.0096624985456,31.543778639886,2.51912140468631,\N,39.3250999450684,48.2047996520996,27194000,2017,178
